Year, month, day, PRCP, Tmax, Tmin,ID,LAT,LONG,State,DUNNO,DUNNO2
2000,5,15,0,16.7,1.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,16,0,14.4,-1.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,17,0,18.9,-0.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,18,0,21.1,6.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,19,1.4,25.6,7.2,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,20,1.12,7.2,5,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,21,0.23,11.7,5.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,22,0.18,12.2,7.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,23,0.71,15,10,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,24,1.85,18.3,10.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,25,0.84,22.8,9.4,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,26,0.15,17.2,6.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,27,0,15,6.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,28,0,18.9,5,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,29,0,15.6,3.9,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,30,0,18.3,3.3,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,31,0,22.8,4.4,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,6,1,0,25.6,6.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,6,2,0,27.2,11.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,6,3,1.75,28.3,11.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
